playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
cartwal99,1938,Centennial,,,,Y,Pioneer/Executive,
chadwhe99,1938,Centennial,,,,Y,Pioneer/Executive,
sislege01,1939,BBWAA,274.0,206.0,235.0,Y,Player,
collied01,1939,BBWAA,274.0,206.0,213.0,Y,Player,
keelewi01,1939,BBWAA,274.0,206.0,207.0,Y,Player,
archeji01,1939,BBWAA,274.0,206.0,3.0,N,Player,
schreos01,1939,BBWAA,274.0,206.0,2.0,N,Player,
barryja01,1939,BBWAA,274.0,206.0,1.0,N,Player,
bergema01,1939,BBWAA,274.0,206.0,1.0,N,Player,
doylela01,1939,BBWAA,274.0,206.0,1.0,N,Player,
frasech01,1939,BBWAA,274.0,206.0,1.0,N,Player,
hahnno01,1939,BBWAA,274.0,206.0,1.0,N,Player,
irwinch01,1939,BBWAA,274.0,206.0,1.0,N,Player,
leachto01,1939,BBWAA,274.0,206.0,1.0,N,Player,
peitzhe01,1939,BBWAA,274.0,206.0,1.0,N,Player,
perduhu01,1939,BBWAA,274.0,206.0,1.0,N,Player,
stahlja01,1939,BBWAA,274.0,206.0,1.0,N,Player,
ansonca01,1939,Old Timers,,,,Y,Player,
comisch01,1939,Old Timers,,,,Y,Pioneer/Executive,
cummica01,1939,Old Timers,,,,Y,Pioneer/Executive,
ewingbu01,1939,Old Timers,,,,Y,Player,
gehrilo01,1939,Special Election,,,,Y,Player,
radboch01,1939,Old Timers,,,,Y,Player,
spaldal01,1939,Old Timers,,,,Y,Pioneer/Executive,
hornsro01,1942,BBWAA,233.0,175.0,182.0,Y,Player,
boleyjo01,1942,BBWAA,233.0,175.0,1.0,N,Player,
crossla01,1942,BBWAA,233.0,175.0,1.0,N,Player,
lathaar01,1942,BBWAA,233.0,175.0,1.0,N,Player,
steinha01,1942,BBWAA,233.0,175.0,1.0,N,Player,
tennefr02,1942,BBWAA,233.0,175.0,1.0,N,Player,
landike99,1944,Old Timers,,,,Y,Pioneer/Executive,
carribi02,1945,BBWAA,247.0,186.0,3.0,N,Player,
elberki01,1945,BBWAA,247.0,186.0,2.0,N,Player,
lowebo01,1945,BBWAA,247.0,186.0,2.0,N,Player,
camniho01,1945,BBWAA,247.0,186.0,1.0,N,Player,
conrowi01,1945,BBWAA,247.0,186.0,1.0,N,Player,
donlimi01,1945,BBWAA,247.0,186.0,1.0,N,Player,
gleaski01,1945,BBWAA,247.0,186.0,1.0,N,Player,
moranpa01,1945,BBWAA,247.0,186.0,1.0,N,Player,
murphda02,1945,BBWAA,247.0,186.0,1.0,N,Player,
ritchcl01,1945,BBWAA,247.0,186.0,1.0,N,Player,
seymocy01,1945,BBWAA,247.0,186.0,1.0,N,Player,
sweenbi02,1945,BBWAA,247.0,186.0,1.0,N,Player,
yerkest02,1945,BBWAA,247.0,186.0,1.0,N,Player,
bresnro01,1945,Old Timers,,,,Y,Player,
broutda01,1945,Old Timers,,,,Y,Player,
clarkfr01,1945,Old Timers,,,,Y,Player,
colliji01,1945,Old Timers,,,,Y,Player,
delahed01,1945,Old Timers,,,,Y,Player,
duffyhu01,1945,Old Timers,,,,Y,Player,
jennihu01,1945,Old Timers,,,,Y,Player,
kellyki01,1945,Old Timers,,,,Y,Player,
orourji01,1945,Old Timers,,,,Y,Player,
robinwi01,1945,Old Timers,,,,Y,Manager,
ruckena01,1946,Nominating Vote,202.0,,13.0,N,Player,Top 20
crigelo01,1946,Nominating Vote,202.0,,6.0,N,Player,Top 20
donovbi01,1946,Nominating Vote,202.0,,4.0,N,Player,Top 20
davisha01,1946,Nominating Vote,202.0,,2.0,N,Player,Top 20
jacksjo01,1946,Nominating Vote,202.0,,2.0,N,Player,Top 20
beaumgi01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
bradlbi01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
dunnja01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
granted01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
killebi01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
knabeot01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
longhe01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
phillde01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
sheckji01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
sparktu01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
sullibi03,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
tanneje01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
tennefr01,1946,Nominating Vote,202.0,,1.0,N,Player,Top 20
burkeje01,1946,Old Timers,,,,Y,Player,
chancfr01,1946,Old Timers,,,,Y,Player,
chesbja01,1946,Old Timers,,,,Y,Player,
eversjo01,1946,Old Timers,,,,Y,Player,
griffcl01,1946,Old Timers,,,,Y,Player,
mccarto01,1946,Old Timers,,,,Y,Player,
mcginjo01,1946,Old Timers,,,,Y,Player,
planked01,1946,Old Timers,,,,Y,Player,
tinkejo01,1946,Old Timers,,,,Y,Player,
wadderu01,1946,Old Timers,,,,Y,Player,
walshed01,1946,Old Timers,,,,Y,Player,
hubbeca01,1947,BBWAA,161.0,121.0,140.0,Y,Player,
friscfr01,1947,BBWAA,161.0,121.0,136.0,Y,Player,
cochrmi01,1947,BBWAA,161.0,121.0,128.0,Y,Player,
cravaga01,1947,BBWAA,161.0,121.0,2.0,N,Player,
turnete01,1947,BBWAA,161.0,121.0,2.0,N,Player,
dyered01,1947,BBWAA,161.0,121.0,1.0,N,Player,
pennohe01,1948,BBWAA,121.0,91.0,94.0,Y,Player,
traynpi01,1948,BBWAA,121.0,91.0,93.0,Y,Player,
bigbeca01,1948,BBWAA,121.0,91.0,1.0,N,Player,
cadorle01,1948,BBWAA,121.0,91.0,1.0,N,Player,
milledo02,1948,BBWAA,121.0,91.0,1.0,N,Player,
mulcahu01,1948,BBWAA,121.0,91.0,1.0,N,Player,
oeschjo01,1948,BBWAA,121.0,91.0,1.0,N,Player,
severha01,1948,BBWAA,121.0,91.0,1.0,N,Player,
smithsh01,1948,BBWAA,121.0,91.0,1.0,N,Player,
westsa01,1948,BBWAA,121.0,91.0,1.0,N,Player,
gehrich01,1949,BBWAA,153.0,115.0,102.0,N,Player,
bodiepi01,1949,BBWAA,153.0,115.0,1.0,N,Player,
davissp01,1949,BBWAA,153.0,115.0,1.0,N,Player,
myerbu01,1949,BBWAA,153.0,115.0,1.0,N,Player,
ringji01,1949,BBWAA,153.0,115.0,1.0,N,Player,
toneyfr01,1949,BBWAA,153.0,115.0,1.0,N,Player,
wittwh01,1949,BBWAA,153.0,115.0,1.0,N,Player,
brownmo01,1949,Old Timers,,,,Y,Player,
nichoki01,1949,Old Timers,,,,Y,Player,
burnsge01,1950,BBWAA,168.0,126.0,2.0,N,Player,
theveto01,1950,BBWAA,168.0,126.0,2.0,N,Player,
ensje01,1950,BBWAA,168.0,126.0,1.0,N,Player,
moorejo02,1950,BBWAA,168.0,126.0,1.0,N,Player,
ottme01,1951,BBWAA,226.0,170.0,197.0,Y,Player,
foxxji01,1951,BBWAA,226.0,170.0,179.0,Y,Player,
woodjo02,1951,BBWAA,226.0,170.0,5.0,N,Player,
fletcar01,1951,BBWAA,226.0,170.0,4.0,N,Player,
mcinnst01,1951,BBWAA,226.0,170.0,3.0,N,Player,
mageesh01,1951,BBWAA,226.0,170.0,2.0,N,Player,
coombja01,1951,BBWAA,226.0,170.0,1.0,N,Player,
gelbech01,1951,BBWAA,226.0,170.0,1.0,N,Player,
jordati01,1951,BBWAA,226.0,170.0,1.0,N,Player,
rudoldi01,1951,BBWAA,226.0,170.0,1.0,N,Player,
heilmha01,1952,BBWAA,234.0,176.0,203.0,Y,Player,
wanerpa01,1952,BBWAA,234.0,176.0,195.0,Y,Player,
chapmbe01,1952,BBWAA,234.0,176.0,1.0,N,Player,
deandi01,1953,BBWAA,264.0,198.0,209.0,Y,Player,
simmoal01,1953,BBWAA,264.0,198.0,199.0,Y,Player,
bushdo01,1953,BBWAA,264.0,198.0,1.0,N,Player,
klingjo01,1953,BBWAA,264.0,198.0,1.0,N,Player,
langebi01,1953,BBWAA,264.0,198.0,1.0,N,Player,
pruethu01,1953,BBWAA,264.0,198.0,1.0,N,Player,
roberda01,1953,BBWAA,264.0,198.0,1.0,N,Player,
schaege01,1953,BBWAA,264.0,198.0,1.0,N,Player,
selkige01,1953,BBWAA,264.0,198.0,1.0,N,Player,
streega01,1953,BBWAA,264.0,198.0,1.0,N,Player,
barroed99,1953,Veterans,,,,Y,Pioneer/Executive,
bendech01,1953,Veterans,,,,Y,Player,
connoto99,1953,Veterans,,,,Y,Umpire,
klembi99,1953,Veterans,,,,Y,Umpire,
wallabo01,1953,Veterans,,,,Y,Player,
wrighha01,1953,Veterans,,,,Y,Pioneer/Executive,
maranra01,1954,BBWAA,252.0,189.0,209.0,Y,Player,
dickebi01,1954,BBWAA,252.0,189.0,202.0,Y,Player,
terrybi01,1954,BBWAA,252.0,189.0,195.0,Y,Player,
bluelu01,1954,BBWAA,252.0,189.0,1.0,N,Player,
dimagjo01,1955,BBWAA,251.0,189.0,223.0,Y,Player,
lyonste01,1955,BBWAA,251.0,189.0,217.0,Y,Player,
vanceda01,1955,BBWAA,251.0,189.0,205.0,Y,Player,
hartnga01,1955,BBWAA,251.0,189.0,195.0,Y,Player,
lewisdu01,1955,BBWAA,251.0,189.0,34.0,N,Player,
kerrdi01,1955,BBWAA,251.0,189.0,25.0,N,Player,
adamsba01,1955,BBWAA,251.0,189.0,24.0,N,Player,
coopewi01,1955,BBWAA,251.0,189.0,11.0,N,Player,
milancl01,1955,BBWAA,251.0,189.0,6.0,N,Player,
allenjo02,1955,BBWAA,251.0,189.0,1.0,N,Player,
daubeja01,1955,BBWAA,251.0,189.0,1.0,N,Player,
peckiro01,1955,BBWAA,251.0,189.0,1.0,N,Player,
bakerfr01,1955,Veterans,,,,Y,Player,
schalra01,1955,Veterans,,,,Y,Player,
greenha01,1956,BBWAA,193.0,145.0,164.0,Y,Player,
cronijo01,1956,BBWAA,193.0,145.0,152.0,Y,Player,
earnsge01,1956,BBWAA,193.0,145.0,3.0,N,Player,
bushgu01,1956,BBWAA,193.0,145.0,2.0,N,Player,
critzhu01,1956,BBWAA,193.0,145.0,2.0,N,Player,
tobinji01,1956,BBWAA,193.0,145.0,2.0,N,Player,
dinnebi01,1956,BBWAA,193.0,145.0,1.0,N,Player,
johnsbo01,1956,BBWAA,193.0,145.0,1.0,N,Player,
jonessa01,1956,BBWAA,193.0,145.0,1.0,N,Player,
kuheljo01,1956,BBWAA,193.0,145.0,1.0,N,Player,
schacal01,1956,BBWAA,193.0,145.0,1.0,N,Player,
scottev01,1956,BBWAA,193.0,145.0,1.0,N,Player,
smithea02,1956,BBWAA,193.0,145.0,1.0,N,Player,
turneji01,1956,BBWAA,193.0,145.0,1.0,N,Player,
wambsbi01,1956,BBWAA,193.0,145.0,1.0,N,Player,
whitebu01,1956,BBWAA,193.0,145.0,1.0,N,Player,
crawfsa01,1957,Veterans,,,,Y,Player,
nehfar01,1958,BBWAA,266.0,200.0,13.0,N,Player,
oneilst01,1958,BBWAA,266.0,200.0,10.0,N,Player,
maysca01,1958,BBWAA,266.0,200.0,6.0,N,Player,
bushjo01,1958,BBWAA,266.0,200.0,5.0,N,Player,
shockur01,1958,BBWAA,266.0,200.0,4.0,N,Player,
berrych02,1958,BBWAA,266.0,200.0,3.0,N,Player,
cuccito01,1958,BBWAA,266.0,200.0,3.0,N,Player,
doakbi01,1958,BBWAA,266.0,200.0,3.0,N,Player,
gustifr01,1958,BBWAA,266.0,200.0,3.0,N,Player,
werbebi01,1958,BBWAA,266.0,200.0,3.0,N,Player,
bergewa01,1958,BBWAA,266.0,200.0,2.0,N,Player,
kremera01,1958,BBWAA,266.0,200.0,2.0,N,Player,
mccarjo99,1958,BBWAA,266.0,200.0,2.0,N,Manager,
meadole01,1958,BBWAA,266.0,200.0,2.0,N,Player,
perkicy01,1958,BBWAA,266.0,200.0,2.0,N,Player,
austiji01,1958,BBWAA,266.0,200.0,1.0,N,Player,
bentola01,1958,BBWAA,266.0,200.0,1.0,N,Player,
chapmsa01,1958,BBWAA,266.0,200.0,1.0,N,Player,
daviscu01,1958,BBWAA,266.0,200.0,1.0,N,Player,
ellioju01,1958,BBWAA,266.0,200.0,1.0,N,Player,
grantge01,1958,BBWAA,266.0,200.0,1.0,N,Player,
jurgebi01,1958,BBWAA,266.0,200.0,1.0,N,Player,
lucasre01,1958,BBWAA,266.0,200.0,1.0,N,Player,
mancugu01,1958,BBWAA,266.0,200.0,1.0,N,Player,
mostijo01,1958,BBWAA,266.0,200.0,1.0,N,Player,
pearsmo01,1958,BBWAA,266.0,200.0,1.0,N,Player,
pippwa01,1958,BBWAA,266.0,200.0,1.0,N,Player,
scottja01,1958,BBWAA,266.0,200.0,1.0,N,Player,
sukefcl01,1958,BBWAA,266.0,200.0,1.0,N,Player,
walkeha01,1958,BBWAA,266.0,200.0,1.0,N,Player,
willike01,1958,BBWAA,266.0,200.0,1.0,N,Player,
wyattwh01,1958,BBWAA,266.0,200.0,1.0,N,Player,
youngpe01,1958,BBWAA,266.0,200.0,1.0,N,Player,
wheatza01,1959,Veterans,,,,Y,Player,
gowdyha01,1960,BBWAA,269.0,202.0,38.0,N,Player,
altroni01,1960,BBWAA,269.0,202.0,18.0,N,Player,
judgejo01,1960,BBWAA,269.0,202.0,15.0,N,Player,
ehmkeho01,1960,BBWAA,269.0,202.0,12.0,N,Player,
rommeed01,1960,BBWAA,269.0,202.0,12.0,N,Player,
schanwa01,1960,BBWAA,269.0,202.0,11.0,N,Player,
willicy01,1960,BBWAA,269.0,202.0,11.0,N,Player,
meusebo01,1960,BBWAA,269.0,202.0,10.0,N,Player,
ruelmu01,1960,BBWAA,269.0,202.0,9.0,N,Player,
derripa01,1960,BBWAA,269.0,202.0,8.0,N,Player,
duganjo01,1960,BBWAA,269.0,202.0,8.0,N,Player,
reisepe01,1960,BBWAA,269.0,202.0,8.0,N,Player,
groveor01,1960,BBWAA,269.0,202.0,7.0,N,Player,
hermaba01,1960,BBWAA,269.0,202.0,7.0,N,Player,
grovele01,1960,BBWAA,269.0,202.0,6.0,N,Player,
hackst01,1960,BBWAA,269.0,202.0,6.0,N,Player,
millebi02,1960,BBWAA,269.0,202.0,6.0,N,Player,
bergmo01,1960,BBWAA,269.0,202.0,5.0,N,Player,
bishoma01,1960,BBWAA,269.0,202.0,5.0,N,Player,
luquedo01,1960,BBWAA,269.0,202.0,4.0,N,Player,
uhlege01,1960,BBWAA,269.0,202.0,4.0,N,Player,
whiteha01,1960,BBWAA,269.0,202.0,4.0,N,Player,
bluegos01,1960,BBWAA,269.0,202.0,3.0,N,Player,
camildo01,1960,BBWAA,269.0,202.0,3.0,N,Player,
fonsele01,1960,BBWAA,269.0,202.0,3.0,N,Player,
higgipi01,1960,BBWAA,269.0,202.0,3.0,N,Player,
kressre01,1960,BBWAA,269.0,202.0,3.0,N,Player,
ofarrbo01,1960,BBWAA,269.0,202.0,3.0,N,Player,
stanked01,1960,BBWAA,269.0,202.0,3.0,N,Player,
edwarha01,1960,BBWAA,269.0,202.0,2.0,N,Player,
gonzami01,1960,BBWAA,269.0,202.0,2.0,N,Player,
hallabi01,1960,BBWAA,269.0,202.0,2.0,N,Player,
holmeto01,1960,BBWAA,269.0,202.0,2.0,N,Player,
lavagco01,1960,BBWAA,269.0,202.0,2.0,N,Player,
mcmanma01,1960,BBWAA,269.0,202.0,2.0,N,Player,
mungova01,1960,BBWAA,269.0,202.0,2.0,N,Player,
quinnja01,1960,BBWAA,269.0,202.0,2.0,N,Player,
rootch01,1960,BBWAA,269.0,202.0,2.0,N,Player,
sherdbi01,1960,BBWAA,269.0,202.0,2.0,N,Player,
adamssp01,1960,BBWAA,269.0,202.0,1.0,N,Player,
bartedi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
bladera01,1960,BBWAA,269.0,202.0,1.0,N,Player,
crowdal01,1960,BBWAA,269.0,202.0,1.0,N,Player,
danniha01,1960,BBWAA,269.0,202.0,1.0,N,Player,
grohhe01,1960,BBWAA,269.0,202.0,1.0,N,Player,
haasmu01,1960,BBWAA,269.0,202.0,1.0,N,Player,
hargrbu01,1960,BBWAA,269.0,202.0,1.0,N,Player,
kammwi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
keltnke01,1960,BBWAA,269.0,202.0,1.0,N,Player,
leachfr01,1960,BBWAA,269.0,202.0,1.0,N,Player,
loberha01,1960,BBWAA,269.0,202.0,1.0,N,Player,
nichobi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
olearch01,1960,BBWAA,269.0,202.0,1.0,N,Player,
peskyjo01,1960,BBWAA,269.0,202.0,1.0,N,Player,
sistisi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
suhrgu01,1960,BBWAA,269.0,202.0,1.0,N,Player,
tebbebi01,1960,BBWAA,269.0,202.0,1.0,N,Player,
walberu01,1960,BBWAA,269.0,202.0,1.0,N,Player,
zachato01,1960,BBWAA,269.0,202.0,1.0,N,Player,
careyma01,1961,Veterans,,,,Y,Player,
hamilbi01,1961,Veterans,,,,Y,Player,
fellebo01,1962,BBWAA,160.0,120.0,150.0,Y,Player,
robinja02,1962,BBWAA,160.0,120.0,124.0,Y,Player,
odoulle01,1962,BBWAA,160.0,120.0,13.0,N,Player,
dykesji01,1962,BBWAA,160.0,120.0,6.0,N,Player,
whiteea01,1962,BBWAA,160.0,120.0,6.0,N,Player,
wilsoji01,1962,BBWAA,160.0,120.0,4.0,N,Player,
grimmch01,1962,BBWAA,160.0,120.0,2.0,N,Player,
jonesfi01,1962,BBWAA,160.0,120.0,2.0,N,Player,
marbefi01,1962,BBWAA,160.0,120.0,2.0,N,Player,
coxbi02,1962,BBWAA,160.0,120.0,1.0,N,Player,
ferrewe01,1962,BBWAA,160.0,120.0,1.0,N,Player,
fitzsfr01,1962,BBWAA,160.0,120.0,1.0,N,Player,
rolfere01,1962,BBWAA,160.0,120.0,1.0,N,Player,
sewellu01,1962,BBWAA,160.0,120.0,1.0,N,Player,
stephri01,1962,BBWAA,160.0,120.0,1.0,N,Player,
wrighgl01,1962,BBWAA,160.0,120.0,1.0,N,Player,
mckecbi01,1962,Veterans,,,,Y,Manager,
roushed01,1962,Veterans,,,,Y,Player,
clarkjo01,1963,Veterans,,,,Y,Player,
flickel01,1963,Veterans,,,,Y,Player,
ricesa01,1963,Veterans,,,,Y,Player,
rixeyep01,1963,Veterans,,,,Y,Player,
applilu01,1964,BBWAA,201.0,151.0,142.0,N,Player,
warnelo01,1964,BBWAA,201.0,151.0,13.0,N,Player,
cramedo01,1964,BBWAA,201.0,151.0,12.0,N,Player,
hutchfr01,1964,BBWAA,201.0,151.0,10.0,N,Player,
schumha02,1964,BBWAA,201.0,151.0,10.0,N,Player,
yorkru01,1964,BBWAA,201.0,151.0,10.0,N,Player,
chandsp01,1964,BBWAA,201.0,151.0,6.0,N,Player,
martipe01,1964,Run Off,201.0,,5.0,N,Player,1st
elliobo01,1964,BBWAA,201.0,151.0,4.0,N,Player,
truckvi01,1964,BBWAA,201.0,151.0,4.0,N,Player,
kindeel01,1964,BBWAA,201.0,151.0,3.0,N,Player,
casege01,1964,BBWAA,201.0,151.0,2.0,N,Player,
houttar01,1964,BBWAA,201.0,151.0,2.0,N,Player,
westrwe01,1964,BBWAA,201.0,151.0,2.0,N,Player,
gromest01,1964,BBWAA,201.0,151.0,1.0,N,Player,
kuzavbo01,1964,BBWAA,201.0,151.0,1.0,N,Player,
miksied01,1964,BBWAA,201.0,151.0,1.0,N,Player,
northro01,1964,BBWAA,201.0,151.0,1.0,N,Player,
sewelri01,1964,BBWAA,201.0,151.0,1.0,N,Player,
smallro01,1964,BBWAA,201.0,151.0,1.0,N,Player,
troutdi01,1964,BBWAA,201.0,151.0,1.0,N,Player,
faberre01,1964,Veterans,,,,Y,Player,
grimebu01,1964,Veterans,,,,Y,Player,
huggimi01,1964,Veterans,,,,Y,Manager,
keefeti01,1964,Veterans,,,,Y,Player,
manushe01,1964,Veterans,,,,Y,Player,
wardjo01,1964,Veterans,,,,Y,Player,
galvipu01,1965,Veterans,,,,Y,Player,
willite01,1966,BBWAA,302.0,227.0,282.0,Y,Player,
bridgto01,1966,BBWAA,302.0,227.0,16.0,N,Player,
lockmwh01,1966,BBWAA,302.0,227.0,4.0,N,Player,
sauerha01,1966,BBWAA,302.0,227.0,4.0,N,Player,
grissma01,1966,BBWAA,302.0,227.0,2.0,N,Player,
martimo01,1966,BBWAA,302.0,227.0,2.0,N,Player,
ricede01,1966,BBWAA,302.0,227.0,2.0,N,Player,
adamsbo03,1966,BBWAA,302.0,227.0,1.0,N,Player,
carrach01,1966,BBWAA,302.0,227.0,1.0,N,Player,
hemusso01,1966,BBWAA,302.0,227.0,1.0,N,Player,
portebo01,1966,BBWAA,302.0,227.0,1.0,N,Player,
stengca01,1966,Veterans,,,,Y,Manager,
ruffire01,1967,BBWAA,292.0,219.0,212.0,N,Player,
hardeme01,1967,Run Off,306.0,,14.0,N,Player,1st
bauerha01,1967,Run Off,306.0,,9.0,N,Player,1st
ennisde01,1967,BBWAA,292.0,219.0,2.0,N,Player,
heganji01,1967,BBWAA,292.0,219.0,2.0,N,Player,
torgeea01,1967,BBWAA,292.0,219.0,2.0,N,Player,
valoel01,1967,BBWAA,292.0,219.0,2.0,N,Player,
courtcl01,1967,BBWAA,292.0,219.0,1.0,N,Player,
dropowa01,1967,BBWAA,292.0,219.0,1.0,N,Player,
garvene01,1967,BBWAA,292.0,219.0,1.0,N,Player,
hattogr01,1967,BBWAA,292.0,219.0,1.0,N,Player,
hearnji01,1967,BBWAA,292.0,219.0,1.0,N,Player,
martibi02,1967,BBWAA,292.0,219.0,1.0,N,Player,
pafkoan01,1967,BBWAA,292.0,219.0,1.0,N,Player,
rickebr01,1967,Veterans,,,,Y,Pioneer/Executive,
wanerll01,1967,Veterans,,,,Y,Player,
medwijo01,1968,BBWAA,283.0,213.0,240.0,Y,Player,
moorete01,1968,BBWAA,283.0,213.0,33.0,N,Player,
crosefr01,1968,BBWAA,283.0,213.0,15.0,N,Player,
maglisa01,1968,BBWAA,283.0,213.0,11.0,N,Player,
mccorfr01,1968,BBWAA,283.0,213.0,3.0,N,Player,
cuyleki01,1968,Veterans,,,,Y,Player,
gosligo01,1968,Veterans,,,,Y,Player,
musiast01,1969,BBWAA,340.0,255.0,317.0,Y,Player,
camparo01,1969,BBWAA,340.0,255.0,270.0,Y,Player,
rowesc01,1969,BBWAA,340.0,255.0,17.0,N,Player,
walkedi02,1969,BBWAA,340.0,255.0,9.0,N,Player,
coopemo01,1969,BBWAA,340.0,255.0,3.0,N,Player,
covelst01,1969,Veterans,,,,Y,Player,
hoytwa01,1969,Veterans,,,,Y,Player,
boudrlo01,1970,BBWAA,300.0,225.0,232.0,Y,Player,
henrito01,1970,BBWAA,300.0,225.0,62.0,N,Player,
waltebu01,1970,BBWAA,300.0,225.0,29.0,N,Player,
blackew01,1970,BBWAA,300.0,225.0,14.0,N,Player,
galanau01,1970,BBWAA,300.0,225.0,3.0,N,Player,
combsea01,1970,Veterans,,,,Y,Player,
frickfo99,1970,Veterans,,,,Y,Pioneer/Executive,
haineje01,1970,Veterans,,,,Y,Player,
vandejo01,1971,BBWAA,360.0,270.0,98.0,N,Player,
moseswa01,1971,BBWAA,360.0,270.0,7.0,N,Player,
moonwa01,1971,BBWAA,360.0,270.0,2.0,N,Player,
brutobi01,1971,BBWAA,360.0,270.0,1.0,N,Player,
bancrda01,1971,Veterans,,,,Y,Player,
becklja01,1971,Veterans,,,,Y,Player,
hafeych01,1971,Veterans,,,,Y,Player,
hoopeha01,1971,Veterans,,,,Y,Player,
kellejo01,1971,Veterans,,,,Y,Player,
marquru01,1971,Veterans,,,,Y,Player,
